0.238805217,0.275671632
0.269261941,0.265302371
0.251093513,0.276503129
0.23060393,0.257596998
0.265624147,0.269486252
0.232017093,0.277779612
0.240076603,0.291644103
0.236446183,0.262770504
0.198199721,0.272591134
0.263599842,0.26724961
0.222247488,0.256470409
0.232263889,0.29963508
0.234059848,0.290350603
0.236913936,0.24002948
0.227504707,0.24823343
0.271911408,0.269196219
0.294581377,0.275671632
0.19674528,0.265302371
0.301804167,0.276503129
0.292973711,0.257596998
0.223890749,0.269486252
0.223774306,0.277779612
0.234185453,0.291644103
0.194549033,0.262770504
0.231939227,0.272591134
0.269914011,0.26724961
0.250149438,0.256470409
0.233346649,0.29963508
0.229353212,0.290350603
0.228434553,0.24002948
